StartLat,StartLon,Hour
25.173523,55.40494,3
25.118483,55.39318,3
25.159252,55.400906,3
25.17775,55.3896,3
25.114836,55.388012,3
25.157215,55.39932,3
25.15597,55.40213,3
25.158009,55.405434,3
25.158802,55.40599,3
25.166399,55.392624,3
25.159317,55.40097,3
25.159018,55.400585,3
25.125393,55.426098,3
25.16436,55.415947,3
25.170605,55.399876,3
25.160154,55.406357,3
25.159447,55.401035,3
25.113613,55.37254,3
25.124256,55.4008,3
25.173115,55.40481,3
25.153395,55.41082,3
25.164103,55.39095,3
25.157364,55.411076,3
25.108763,55.370308,3
25.164446,55.381638,3
25.172985,55.40389,3
25.08621,55.38239,3
25.168545,55.4117,3
25.161528,55.40155,3
25.146378,55.35771,3
25.155327,55.405025,3
25.168566,55.415154,3
25.1629,55.39256,3
25.168116,55.411507,3
25.128782,55.41934,3
25.16627,55.41095,3
25.122839,55.398247,3
25.122883,55.376102,3
25.124556,55.401314,3
25.173115,55.403374,3
25.129942,55.41507,3
25.171741,55.40848,3
25.094666,55.314217,3
25.18028,55.388054,3
25.125801,55.402775,3
25.123032,55.39936,3
25.15554,55.401936,3
25.167858,55.4085,3
25.163395,55.4067,3
25.121166,55.396893,3
25.13522,55.38771,3
25.154596,55.41245,3
25.114964,55.37269,3
25.16363,55.406315,3
25.164274,55.391335,3
25.159403,55.401035,3
25.080868,55.368763,3
25.17114,55.409405,3
25.155691,55.40859,3
25.167213,55.41554,3
25.15863,55.40112,3
25.166656,55.41569,3
25.11372,55.372925,3
25.168072,55.407516,3
25.177448,55.387966,3
25.164875,55.40769,4
25.167128,55.413074,3
25.113548,55.37299,3
25.164768,55.40243,4
25.121359,55.372623,4
25.163694,55.406612,4
25.161785,55.40097,4
25.161335,55.401615,4
25.1676,55.400433,3
25.172665,55.40464,4
25.17393,55.402946,3
25.128912,55.419296,4
25.166485,55.392647,3
25.159447,55.406208,4
25.157686,55.405197,4
25.160069,55.406315,4
25.161764,55.401012,3
25.180132,55.38904,3
25.165068,55.399834,3
25.17777,55.387173,3
25.09033,55.315975,3
25.169016,55.411892,4
25.11769,55.391636,4
25.107111,55.372562,4
25.124191,55.425217,4
25.170732,55.41172,4
25.117153,55.37123,3
25.117496,55.394897,4
25.167,55.413395,4
25.108398,55.376274,4
25.16009,55.406334,4
25.16185,55.40082,4
25.15979,55.400414,4
